Action,PlayerScore,OpponentScore,AccruedScore,NumDiceAvailable,Dice1,Dice2,Dice3,Dice4,Dice5,Dice6,Outcome1,Outcome2,Outcome3,Outcome4,Outcome5,Outcome6
0,10900,1150,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,2050,3850,2600,5,5,4,2,4,4,0,1,1,0,1,1,0
1,5450,5200,450,4,6,2,6,6,0,0,1,0,1,1,0,0
0,5400,450,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,10350,1050,200,3,1,2,4,0,0,0,1,0,0,0,0,0
0,1450,7200,400,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1750,1300,850,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1650,2600,450,6,0,0,0,0,0,0,1,0,0,0,0,0
0,8350,3900,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,3250,4850,150,3,0,0,0,0,0,0,1,0,0,0,0,0
0,250,2100,600,2,0,0,0,0,0,0,1,0,0,0,0,0
1,1000,6150,0,5,4,6,5,6,5,0,0,0,1,0,1,0
0,150,3150,1200,6,0,0,0,0,0,0,1,0,0,0,0,0
0,6200,8350,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,9250,6100,4150,6,5,1,2,4,6,2,0,1,0,0,0,0
1,6050,2050,0,4,3,6,5,6,0,0,0,0,1,0,0,0
0,6600,3450,550,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3050,8100,1000,6,0,0,0,0,0,0,1,0,0,0,0,0
0,6200,1500,100,6,0,0,0,0,0,0,1,0,0,0,0,0
1,4850,1700,100,2,3,3,0,0,0,0,1,1,0,0,0,0
0,4300,2550,850,4,0,0,0,0,0,0,1,0,0,0,0,0
0,10650,9000,1650,3,0,0,0,0,0,0,1,0,0,0,0,0
1,1050,7150,150,2,3,1,0,0,0,0,0,1,0,0,0,0
1,9600,8850,0,5,6,1,5,3,6,0,0,1,0,0,0,0
0,3250,7200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9450,6900,1300,5,0,0,0,0,0,0,1,0,0,0,0,0
1,2800,2750,0,4,5,5,1,5,0,0,1,1,1,1,0,0
0,1150,6000,200,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3550,3900,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,9200,9000,800,4,0,0,0,0,0,0,1,0,0,0,0,0
1,800,1750,1200,3,5,3,6,0,0,0,1,0,0,0,0,0
0,7800,6850,750,6,0,0,0,0,0,0,1,0,0,0,0,0
1,10650,8050,0,6,6,5,3,1,4,1,0,0,0,1,0,1
1,3450,10550,600,2,3,1,0,0,0,0,0,1,0,0,0,0
1,1300,7200,900,2,1,6,0,0,0,0,1,0,0,0,0,0
0,200,1200,1100,4,0,0,0,0,0,0,1,0,0,0,0,0
1,2150,8500,8950,5,3,3,3,3,6,0,1,1,1,1,0,0
0,6200,4200,1200,6,0,0,0,0,0,0,1,0,0,0,0,0
0,2250,9000,700,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2500,8600,600,6,0,0,0,0,0,0,1,0,0,0,0,0
1,3200,1400,0,3,3,4,1,0,0,0,0,0,1,0,0,0
1,4750,700,1900,5,3,6,1,1,6,0,0,0,1,1,0,0
1,8850,2650,200,5,3,6,5,2,3,0,0,0,1,0,0,0
0,2300,5100,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,9550,10700,800,4,2,2,6,1,0,0,0,0,0,1,0,0
0,2050,2100,900,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6900,5050,700,6,2,2,4,4,3,4,0,0,1,1,0,1
0,2800,3700,500,3,0,0,0,0,0,0,1,0,0,0,0,0
0,10450,4150,400,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1150,10900,2150,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1600,1100,0,6,5,3,5,3,1,3,1,1,1,1,1,1
1,10600,7050,0,6,5,3,2,5,5,5,1,0,0,1,1,1
1,9800,8200,750,2,1,3,0,0,0,0,1,0,0,0,0,0
1,4450,7350,1550,5,1,4,2,2,5,0,1,0,0,0,0,0
1,9950,2700,550,4,4,6,5,6,0,0,0,0,1,0,0,0
1,8800,3350,0,5,6,4,6,1,1,0,0,0,0,1,1,0
1,8400,650,0,3,3,6,4,0,0,0,0,1,0,0,0,0
1,1100,8600,0,3,6,3,4,0,0,0,1,0,0,0,0,0
0,10000,9800,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,2000,2350,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,1350,9300,0,4,6,6,6,3,0,0,1,1,1,0,0,0
0,8600,7400,300,2,0,0,0,0,0,0,1,0,0,0,0,0
1,6700,3050,0,6,4,5,2,2,3,1,0,0,0,0,0,1
0,5200,3600,500,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3500,8400,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,2050,10650,2600,1,0,0,0,0,0,0,1,0,0,0,0,0
0,5700,4500,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,5400,8050,300,5,0,0,0,0,0,0,1,0,0,0,0,0
1,6350,6500,600,2,6,6,0,0,0,0,1,1,0,0,0,0
1,9900,1800,250,3,5,5,4,0,0,0,1,1,0,0,0,0
1,7150,9300,0,3,6,1,6,0,0,0,0,1,0,0,0,0
1,7600,9650,4200,5,2,5,3,6,5,0,0,1,0,0,1,0
1,2600,3000,1250,4,1,2,1,5,0,0,1,0,1,0,0,0
1,4550,6350,150,5,6,4,2,3,2,0,0,0,1,0,1,0
1,9750,300,0,3,5,3,5,0,0,0,1,0,1,0,0,0
1,2950,9000,400,3,6,2,3,0,0,0,1,0,0,0,0,0
0,1100,300,1750,5,0,0,0,0,0,0,1,0,0,0,0,0
1,8200,5500,0,6,6,1,6,1,4,6,1,1,1,1,0,1
0,7050,8100,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,750,7200,0,2,6,1,0,0,0,0,0,1,0,0,0,0
1,8650,9450,7650,3,1,4,4,0,0,0,1,0,0,0,0,0
0,7300,5000,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,6500,8350,1300,2,0,0,0,0,0,0,0,0,0,0,0,0
0,4600,1350,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,11000,7100,950,3,5,1,5,0,0,0,0,1,0,0,0,0
1,7600,3800,1900,3,3,4,2,0,0,0,0,0,1,0,0,0
1,1200,7900,1850,3,6,1,3,0,0,0,0,1,0,0,0,0
1,8400,5400,1500,2,6,3,0,0,0,0,1,0,0,0,0,0
0,1450,7950,1450,3,0,0,0,0,0,0,1,0,0,0,0,0
0,3850,7250,400,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5550,7400,800,4,0,0,0,0,0,0,1,0,0,0,0,0
0,2300,7100,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,3600,3300,7700,4,6,2,6,4,0,0,1,0,1,0,0,0
0,7150,9450,750,4,0,0,0,0,0,0,1,0,0,0,0,0
1,8050,7800,1100,4,4,1,3,2,0,0,0,1,0,0,0,0
1,7500,6250,200,3,6,3,2,0,0,0,1,0,0,0,0,0
0,7150,10850,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,750,6200,0,3,2,6,1,0,0,0,0,0,1,0,0,0
0,7400,2600,1650,3,0,0,0,0,0,0,1,0,0,0,0,0
1,3800,4200,9100,6,2,2,3,3,1,6,0,0,0,0,1,0
0,9500,4900,300,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3900,3850,2700,6,0,0,0,0,0,0,1,0,0,0,0,0
1,7500,250,1200,4,1,4,6,1,0,0,1,0,0,1,0,0
0,1700,3800,1900,5,0,0,0,0,0,0,1,0,0,0,0,0
1,9750,1600,1750,2,3,5,0,0,0,0,0,1,0,0,0,0
1,7250,3400,800,2,5,3,0,0,0,0,1,0,0,0,0,0
1,450,3200,450,3,4,1,2,0,0,0,0,1,0,0,0,0
0,500,3550,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,500,7650,0,6,6,6,3,6,2,5,1,1,0,1,0,1
1,350,5650,0,5,6,4,2,5,5,0,0,0,0,1,1,0
0,9400,5100,100,5,0,0,0,0,0,0,1,0,0,0,0,0
0,1800,2650,650,5,0,0,0,0,0,0,1,0,0,0,0,0
0,7600,8800,50,5,0,0,0,0,0,0,1,0,0,0,0,0
0,2050,2000,1150,6,0,0,0,0,0,0,1,0,0,0,0,0
1,11000,8200,1600,2,2,1,0,0,0,0,0,1,0,0,0,0
1,600,9800,1900,4,6,5,4,2,0,0,0,1,0,0,0,0
0,600,8800,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,2250,1000,450,6,0,0,0,0,0,0,1,0,0,0,0,0
0,2250,5050,1350,3,0,0,0,0,0,0,1,0,0,0,0,0
0,2700,4400,7650,3,0,0,0,0,0,0,1,0,0,0,0,0
1,6300,11000,0,4,1,3,3,6,0,0,1,0,0,0,0,0
1,8200,9700,850,4,2,6,1,2,0,0,0,0,1,0,0,0
0,2500,8950,1350,3,0,0,0,0,0,0,1,0,0,0,0,0
0,1650,2550,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,7850,700,100,4,0,0,0,0,0,0,1,0,0,0,0,0
1,2400,10850,1800,3,4,4,5,0,0,0,0,0,1,0,0,0
1,2800,6050,0,3,6,4,6,0,0,0,1,0,1,0,0,0
1,8650,750,0,4,2,5,6,5,0,0,0,1,0,1,0,0
1,3100,7250,450,2,4,4,0,0,0,0,1,1,0,0,0,0
0,10600,1200,1550,4,0,0,0,0,0,0,1,0,0,0,0,0
1,1300,5650,350,5,1,1,2,6,6,0,1,1,0,0,0,0
0,9450,3300,750,2,0,0,0,0,0,0,1,0,0,0,0,0
0,6600,50,50,4,0,0,0,0,0,0,1,0,0,0,0,0
0,6100,3750,1150,5,0,0,0,0,0,0,1,0,0,0,0,0
1,6550,1750,5000,6,6,3,1,1,2,3,0,0,1,1,0,0
0,550,6050,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,600,7600,950,2,0,0,0,0,0,0,1,0,0,0,0,0
1,6200,4400,600,4,4,5,3,5,0,0,0,1,0,1,0,0
0,7800,3650,1150,2,0,0,0,0,0,0,1,0,0,0,0,0
1,5900,5900,200,5,1,6,2,3,5,0,1,0,0,0,0,0
0,3850,7600,850,5,0,0,0,0,0,0,1,0,0,0,0,0
0,3950,8200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2000,7000,0,5,4,4,1,3,2,0,0,0,1,0,0,0
1,7150,1200,0,4,4,5,4,6,0,0,0,1,0,0,0,0
0,2400,5550,300,6,0,0,0,0,0,0,1,0,0,0,0,0
0,1200,350,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,8450,5200,400,5,4,5,1,1,2,0,0,0,1,1,0,0
1,5100,250,200,6,3,3,6,1,6,3,1,1,0,1,0,1
0,9000,2400,400,5,0,0,0,0,0,0,1,0,0,0,0,0
1,3800,3200,4150,6,3,4,6,3,2,5,0,0,0,0,0,1
1,850,8300,2000,2,2,4,0,0,0,0,1,0,0,0,0,0
1,4900,8700,350,3,1,2,6,0,0,0,1,0,0,0,0,0
1,3800,7900,300,4,4,6,2,3,0,0,0,1,0,0,0,0
1,6800,9500,0,2,4,5,0,0,0,0,0,1,0,0,0,0
1,9750,750,1250,6,6,4,1,5,5,6,0,0,1,0,0,0
1,1450,2150,850,6,2,2,6,3,6,5,0,0,0,0,0,1
1,1100,7450,0,6,1,6,4,5,2,4,1,0,0,0,0,0
1,3400,7450,3350,4,4,1,3,4,0,0,0,1,0,0,0,0
1,8450,9800,950,2,1,3,0,0,0,0,1,0,0,0,0,0
1,8450,900,600,3,6,4,2,0,0,0,1,0,0,0,0,0
1,4150,7750,2500,6,2,5,3,4,5,1,0,0,0,0,0,1
1,5050,6650,0,4,2,1,1,3,0,0,0,1,1,0,0,0
1,7650,2500,300,2,2,6,0,0,0,0,0,1,0,0,0,0
0,350,6550,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,7400,350,450,6,2,4,4,4,1,5,0,1,1,1,1,1
1,6800,5800,1700,4,6,5,5,1,0,0,0,0,0,1,0,0
1,8250,5100,0,2,4,3,0,0,0,0,0,1,0,0,0,0
1,1000,1700,100,3,2,5,1,0,0,0,0,0,1,0,0,0
0,8300,9950,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,1200,8300,1550,2,4,1,0,0,0,0,0,1,0,0,0,0
1,4950,150,900,6,4,2,5,4,6,4,1,0,1,1,0,1
1,7400,1700,0,2,5,1,0,0,0,0,0,1,0,0,0,0
0,4100,9500,5050,1,0,0,0,0,0,0,0,0,0,0,0,0
1,150,2150,1450,6,3,4,3,4,5,6,0,0,0,0,1,0
1,2250,8500,250,4,5,3,4,5,0,0,1,0,0,1,0,0
1,5400,2450,200,5,1,4,5,5,6,0,1,0,0,0,0,0
0,5800,9950,850,3,0,0,0,0,0,0,1,0,0,0,0,0
1,8600,8150,400,3,4,1,4,0,0,0,0,1,0,0,0,0
1,5650,8300,1900,6,2,5,6,2,4,6,0,1,0,0,0,0
1,3850,2300,0,5,1,1,6,5,4,0,1,1,0,0,0,0
0,7000,8600,1550,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6550,3950,0,5,2,3,5,3,5,0,0,0,1,0,1,0
0,4100,6200,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,7250,0,500,6,6,6,1,5,2,4,0,0,1,0,0,0
0,5450,7800,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,250,7850,350,4,3,1,1,2,0,0,0,1,1,0,0,0
0,8400,6100,750,2,0,0,0,0,0,0,1,0,0,0,0,0
1,10800,6050,500,4,6,2,6,6,0,0,1,0,1,1,0,0
1,9850,10550,300,5,2,3,1,3,5,0,0,0,1,0,0,0
1,3250,1350,0,2,6,2,0,0,0,0,1,0,0,0,0,0
1,8250,7400,700,4,1,3,1,4,0,0,1,0,1,0,0,0
0,50,1250,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,100,3000,500,4,4,3,2,2,0,0,0,0,1,1,0,0
1,4250,10600,950,5,2,2,2,1,4,0,0,0,0,1,0,0
1,2800,2100,1600,4,4,2,4,6,0,0,0,0,0,1,0,0
0,3750,10950,500,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9800,2850,1650,1,0,0,0,0,0,0,0,0,0,0,0,0
0,150,3800,250,1,0,0,0,0,0,0,0,0,0,0,0,0
0,7450,3450,8400,4,0,0,0,0,0,0,1,0,0,0,0,0
1,7750,1100,3350,4,3,3,4,6,0,0,0,0,0,1,0,0
1,0,1000,0,6,4,6,4,2,4,6,1,0,1,0,1,0
1,3550,1650,450,4,4,2,4,4,0,0,1,0,1,1,0,0
1,7900,7800,1050,2,5,2,0,0,0,0,1,0,0,0,0,0
1,10900,9050,600,4,4,6,1,1,0,0,0,0,1,1,0,0
1,2700,8650,600,3,4,3,4,0,0,0,0,1,0,0,0,0
0,4450,9300,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,7050,10350,750,4,3,6,6,4,0,0,0,1,1,0,0,0
1,4400,4400,900,6,5,1,3,4,5,6,0,1,0,0,0,0
0,3800,5800,4600,2,0,0,0,0,0,0,0,0,0,0,0,0
1,9800,4250,0,5,2,6,2,5,4,0,0,0,0,1,0,0
1,1950,10000,200,5,2,1,2,5,1,0,0,1,0,0,1,0
1,8800,1400,0,6,1,2,1,5,2,1,1,0,1,1,0,1
0,2600,6650,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,8550,2600,2800,6,2,3,5,2,6,4,0,0,1,0,0,0
0,6700,7750,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,8200,4900,1500,2,0,0,0,0,0,0,0,0,0,0,0,0
0,8200,1800,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,6500,10900,1950,3,0,0,0,0,0,0,1,0,0,0,0,0
1,3350,1100,250,3,1,5,1,0,0,0,1,0,1,0,0,0
1,2400,1650,800,4,2,6,4,3,0,0,0,1,0,0,0,0
0,3200,9000,100,6,0,0,0,0,0,0,1,0,0,0,0,0
0,450,2050,350,6,0,0,0,0,0,0,1,0,0,0,0,0
1,4500,9200,1450,3,3,1,6,0,0,0,0,1,0,0,0,0
1,4350,7550,0,4,2,4,2,4,0,0,1,0,1,0,0,0
0,8050,10650,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1300,5400,1550,5,2,3,4,3,6,0,1,0,0,0,0,0
0,2900,400,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,9300,8200,0,5,3,5,6,1,1,0,0,0,0,1,1,0
1,2100,1150,3300,2,2,6,0,0,0,0,0,1,0,0,0,0
1,9650,3350,550,5,2,4,5,4,4,0,0,1,1,1,1,0
0,5650,7400,600,2,0,0,0,0,0,0,1,0,0,0,0,0
1,2750,8800,350,3,2,3,2,0,0,0,1,0,1,0,0,0
1,1050,50,500,4,2,6,4,4,0,0,0,1,0,0,0,0
0,7600,4550,3450,6,0,0,0,0,0,0,1,0,0,0,0,0
0,4200,8200,4950,3,0,0,0,0,0,0,1,0,0,0,0,0
1,750,7150,350,3,1,1,1,0,0,0,1,1,1,0,0,0
0,8350,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2950,100,850,6,0,0,0,0,0,0,1,0,0,0,0,0
0,8750,9700,1900,3,0,0,0,0,0,0,1,0,0,0,0,0
0,2250,450,250,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6300,2500,8550,5,4,1,5,1,4,0,0,1,0,1,0,0
0,7950,3750,1700,3,0,0,0,0,0,0,1,0,0,0,0,0
0,9900,8900,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,7200,7100,850,4,0,0,0,0,0,0,1,0,0,0,0,0
1,2850,2850,0,3,6,6,5,0,0,0,0,0,1,0,0,0
0,2350,10750,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,850,1500,700,2,6,3,0,0,0,0,1,0,0,0,0,0
0,8000,6200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8050,1150,300,3,6,4,4,0,0,0,1,0,0,0,0,0
0,4450,2350,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,600,9150,400,3,0,0,0,0,0,0,1,0,0,0,0,0
0,4750,3550,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,4100,9700,0,2,6,2,0,0,0,0,1,0,0,0,0,0
0,450,3650,900,4,0,0,0,0,0,0,1,0,0,0,0,0
0,6200,8950,2000,4,0,0,0,0,0,0,1,0,0,0,0,0
1,4750,6050,650,2,3,4,0,0,0,0,1,0,0,0,0,0
0,9550,10400,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,2550,550,0,4,3,3,4,5,0,0,0,0,0,1,0,0
0,250,7550,1750,2,0,0,0,0,0,0,0,0,0,0,0,0
0,7550,9300,1600,6,0,0,0,0,0,0,1,0,0,0,0,0
1,8600,1600,0,6,6,6,1,3,3,3,0,0,1,1,1,1
0,3100,4300,900,5,0,0,0,0,0,0,1,0,0,0,0,0
1,5950,8500,1200,5,6,1,5,6,3,0,0,1,0,0,0,0
0,7300,5500,350,3,0,0,0,0,0,0,1,0,0,0,0,0
0,1050,5600,4450,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4550,4300,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,8600,6900,650,2,0,0,0,0,0,0,1,0,0,0,0,0
0,2200,10500,1500,5,0,0,0,0,0,0,1,0,0,0,0,0
1,6650,1500,1450,5,5,3,4,5,6,0,1,0,0,1,0,0
0,7550,6200,0,5,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2600,850,5,6,3,2,2,1,0,0,0,0,0,1,0
0,1850,7450,200,3,0,0,0,0,0,0,1,0,0,0,0,0
0,6700,10300,900,3,0,0,0,0,0,0,1,0,0,0,0,0
0,9000,850,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6250,8300,1100,6,0,0,0,0,0,0,1,0,0,0,0,0
0,4750,4500,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,7750,4750,600,2,0,0,0,0,0,0,1,0,0,0,0,0
0,5400,6000,50,6,0,0,0,0,0,0,1,0,0,0,0,0
1,7200,8600,950,4,1,4,5,2,0,0,1,0,0,0,0,0
1,10450,10700,0,2,6,3,0,0,0,0,1,0,0,0,0,0
0,300,7400,1950,4,0,0,0,0,0,0,1,0,0,0,0,0
1,7150,8850,0,4,5,4,2,3,0,0,1,0,0,0,0,0
1,7500,8450,5050,6,3,6,3,5,6,2,0,0,0,1,0,0
0,8300,10400,1500,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1300,3200,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,7900,2850,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,4450,4150,0,4,4,5,6,2,0,0,0,1,0,0,0,0
0,2950,3050,900,5,0,0,0,0,0,0,1,0,0,0,0,0
1,5450,900,250,4,5,4,4,5,0,0,1,0,0,1,0,0
0,7700,9700,5850,6,0,0,0,0,0,0,1,0,0,0,0,0
1,7900,9800,2600,3,1,3,5,0,0,0,1,0,0,0,0,0
1,2400,4650,400,5,5,4,1,6,3,0,0,0,1,0,0,0
0,6200,650,650,3,0,0,0,0,0,0,1,0,0,0,0,0
1,8800,3500,50,5,2,6,2,2,4,0,0,1,0,0,0,0
1,5550,9650,700,3,1,2,3,0,0,0,1,0,0,0,0,0
0,5950,2350,600,4,0,0,0,0,0,0,1,0,0,0,0,0
0,6250,10150,900,5,0,0,0,0,0,0,1,0,0,0,0,0
0,3300,2000,450,3,0,0,0,0,0,0,1,0,0,0,0,0
1,5800,5650,750,6,4,2,5,2,3,1,0,0,0,0,0,1
1,6550,650,500,6,3,3,4,4,2,5,0,0,0,0,0,1
0,10700,6750,1250,3,0,0,0,0,0,0,1,0,0,0,0,0
0,5550,5900,900,2,0,0,0,0,0,0,1,0,0,0,0,0
1,8500,8400,950,6,5,2,2,1,5,4,0,0,0,1,0,0
0,5550,6200,150,1,0,0,0,0,0,0,0,0,0,0,0,0
0,7600,5100,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,8400,6250,1850,4,0,0,0,0,0,0,1,0,0,0,0,0
1,2800,7000,0,6,4,1,2,4,6,3,0,1,0,0,0,0
1,50,4900,7400,2,1,2,0,0,0,0,1,0,0,0,0,0
0,2000,9350,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1700,5350,450,1,0,0,0,0,0,0,0,0,0,0,0,0
1,9800,2950,100,4,3,2,5,1,0,0,0,0,0,1,0,0
0,2300,2850,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5500,8650,1250,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8750,3300,1400,5,3,1,3,5,3,0,1,1,1,1,1,0
0,9850,1150,400,6,0,0,0,0,0,0,1,0,0,0,0,0
0,5900,6600,350,4,0,0,0,0,0,0,1,0,0,0,0,0
0,6050,7850,4500,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5150,5050,1350,3,6,2,5,0,0,0,0,0,1,0,0,0
0,3350,8200,50,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2550,9800,0,4,4,1,5,4,0,0,0,1,0,0,0,0
0,8600,3550,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4150,9550,1050,2,0,0,0,0,0,0,1,0,0,0,0,0
1,7250,4650,600,6,3,3,5,3,4,2,0,0,1,0,0,0
0,3750,2850,1750,1,0,0,0,0,0,0,0,0,0,0,0,0
1,9800,6250,0,4,4,1,6,3,0,0,0,1,0,0,0,0
1,4450,1350,0,6,3,1,1,2,2,4,0,1,1,0,0,0
1,6600,750,1500,3,4,5,2,0,0,0,0,1,0,0,0,0
0,100,3450,1250,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2750,5300,1750,2,0,0,0,0,0,0,0,0,0,0,0,0
1,5700,6850,7250,2,4,6,0,0,0,0,0,1,0,0,0,0
0,4200,8500,3600,3,0,0,0,0,0,0,1,0,0,0,0,0
0,5950,5300,800,5,0,0,0,0,0,0,1,0,0,0,0,0
1,1950,1350,0,6,1,3,1,1,2,6,1,0,1,1,0,0
1,10500,7750,0,6,2,4,4,3,5,3,0,0,0,0,1,0
1,5750,7400,1200,5,5,5,2,1,6,0,0,0,0,1,0,0
1,4650,9300,1700,4,6,3,3,1,0,0,0,0,0,1,0,0
1,1850,3800,500,5,3,5,5,3,1,0,0,0,0,0,1,0
1,1350,2900,0,6,4,2,4,3,1,2,0,0,0,0,1,0
1,100,3550,600,5,5,3,3,4,1,0,0,0,0,0,1,0
1,1350,5000,1000,5,6,2,3,1,4,0,0,0,0,1,0,0
0,2650,7400,550,6,0,0,0,0,0,0,1,0,0,0,0,0
1,3500,4600,0,5,5,3,2,4,4,0,1,0,0,0,0,0
0,2400,3950,9150,6,0,0,0,0,0,0,1,0,0,0,0,0
0,250,7150,1450,4,0,0,0,0,0,0,1,0,0,0,0,0
0,3850,5200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2000,4100,1000,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5450,5450,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,9100,9300,0,3,1,1,6,0,0,0,1,1,0,0,0,0
0,10200,3150,400,5,0,0,0,0,0,0,1,0,0,0,0,0
0,9600,4900,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,4400,8850,0,6,1,4,1,1,6,4,1,0,1,1,0,0
1,6150,5100,2100,2,2,6,0,0,0,0,0,1,0,0,0,0
1,9200,2800,0,2,2,3,0,0,0,0,1,0,0,0,0,0
1,700,8650,0,3,5,6,2,0,0,0,1,0,0,0,0,0
1,2850,4850,900,2,4,5,0,0,0,0,0,1,0,0,0,0
1,7800,5250,0,3,5,2,3,0,0,0,1,0,0,0,0,0
0,750,7250,850,4,0,0,0,0,0,0,1,0,0,0,0,0
0,200,4850,800,1,0,0,0,0,0,0,0,0,0,0,0,0
0,7500,3050,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,9150,5800,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,3600,6950,0,6,2,6,2,5,2,3,0,0,0,1,0,0
1,6550,3350,900,2,1,1,0,0,0,0,1,1,0,0,0,0
1,150,7700,0,2,1,2,0,0,0,0,1,0,0,0,0,0
0,5850,4050,600,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4100,6300,750,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4500,8550,4700,6,0,0,0,0,0,0,1,0,0,0,0,0
1,5000,6800,0,3,5,6,1,0,0,0,0,0,1,0,0,0
0,4600,7350,350,2,0,0,0,0,0,0,1,0,0,0,0,0
0,5850,5250,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,11000,50,1800,5,0,0,0,0,0,0,1,0,0,0,0,0
1,10250,10600,450,3,6,2,3,0,0,0,1,0,0,0,0,0
1,6850,2300,0,2,4,6,0,0,0,0,0,1,0,0,0,0
0,7550,9000,250,3,0,0,0,0,0,0,1,0,0,0,0,0
0,1250,6400,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,3000,6750,650,2,0,0,0,0,0,0,1,0,0,0,0,0
1,8100,5100,750,2,2,4,0,0,0,0,1,0,0,0,0,0
1,2400,2950,600,4,5,2,4,1,0,0,0,0,0,1,0,0
0,5250,10250,800,4,0,0,0,0,0,0,1,0,0,0,0,0
0,8600,7700,350,2,0,0,0,0,0,0,1,0,0,0,0,0
1,100,8650,0,6,1,1,5,6,3,4,1,1,0,0,0,0
1,0,6000,1700,5,6,4,5,5,5,0,0,0,1,1,1,0
0,4850,2300,600,6,0,0,0,0,0,0,1,0,0,0,0,0
1,5500,9600,4100,6,1,2,3,6,1,5,1,0,0,0,1,0
0,4300,950,950,3,0,0,0,0,0,0,1,0,0,0,0,0
0,6050,8300,150,5,0,0,0,0,0,0,1,0,0,0,0,0
